City,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Number of Recommendation,Recommend Reason,Venue ID,Venue Name,Venue Latitude,Venue Longitude,Venue Address,Category ID,Category Name,Category ICON,Likes
New York,Pelham Parkway,40.85741349808865,-73.85475564017999,0,This spot is popular,4c45c922f97fbe9a9e02bd30,Kiraku Hibachi & Sushi,40.853356006929786,-73.85362862246855,1948 Williamsbridge Rd (At Neill Ave),4bf58dd8d48988d1d2941735,Sushi Restaurant,https://ss3.4sqi.net/img/categories_v2/food/sushi_.png,10
New York,Bay Ridge,40.625801065010656,-74.03062069353813,0,This spot is popular,4b89996df964a520124532e3,Rite Aid,40.628702351574724,-74.0286174416542,7821 3rd Ave (at 79th St),4bf58dd8d48988d10f951735,Pharmacy,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_.png,10
New York,Wakefield,40.89470517661,-73.84720052054902,0,This spot is popular,4c25c212f1272d7f836385c5,Dunkin Donuts,40.890631142128605,-73.84902685192144,980 E 233rd St (Paulding Ave),4bf58dd8d48988d148941735,Donut Shop,https://ss3.4sqi.net/img/categories_v2/food/donuts_.png,10
New York,North Riverdale,40.90854282950666,-73.90453054908927,0,This spot is popular,4ba174d5f964a52094b837e3,Carlos & Gabby's - Riverdale,40.906566049541226,-73.90439723485366,5685 Riverdale Ave,4bf58dd8d48988d1c1941735,Mexican Restaurant,https://ss3.4sqi.net/img/categories_v2/food/mexican_.png,9
New York,North Riverdale,40.90854282950666,-73.90453054908927,0,This spot is popular,4b3bdd2cf964a520f57c25e3,Madison's,40.90648305752465,-73.90396530525271,5686 Riverdale Ave,4bf58dd8d48988d110941735,Italian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/italian_.png,9
New York,Edgewater Park,40.821986118163494,-73.81388514428619,0,This spot is popular,4c12f09877cea5934c12ce60,Bicentennial Veterans Memorial park,40.82424235914897,-73.81420155901135,Throggs Neck Expressway (Weir Creek),4bf58dd8d48988d163941735,Park,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_.png,9
New York,North Riverdale,40.90854282950666,-73.90453054908927,0,This spot is popular,4b60b0f2f964a52044f429e3,Addeo's Riverdale Pizzeria,40.90575686550095,-73.9042416969571,5654 Riverdale Ave,4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,9
New York,Fordham,40.86099679638654,-73.89642655981623,0,This spot is popular,4c6c03e8a437224b651f29b1,Dunkin Donuts,40.862187653777575,-73.8940184465337,327 E Fordham Rd,4bf58dd8d48988d148941735,Donut Shop,https://ss3.4sqi.net/img/categories_v2/food/donuts_.png,9
New York,Unionport,40.82977429787161,-73.85053524451935,0,This spot is popular,4b9ecad3f964a520420237e3,Top Banana,40.82675617923105,-73.84986723524874,New York,4bf58dd8d48988d146941735,Deli / Bodega,https://ss3.4sqi.net/img/categories_v2/food/deli_.png,9
New York,Melrose,40.819754370594936,-73.90942160757436,0,This spot is popular,534ff298498e356511f1c56b,Dunkin Donuts,40.81987229832688,-73.91330098651187,3029 Third Avenue (155th Street),4bf58dd8d48988d148941735,Donut Shop,https://ss3.4sqi.net/img/categories_v2/food/donuts_.png,9
New York,Pelham Gardens,40.86296562477998,-73.84161194831223,0,This spot is popular,4bfd7279bf6576b03b4badb8,Dunkin Donuts,40.8623254989006,-73.84343138794017,2451 Eastchester Rd,4bf58dd8d48988d148941735,Donut Shop,https://ss3.4sqi.net/img/categories_v2/food/donuts_.png,9
New York,Williamsbridge,40.88103887819211,-73.85744642974207,0,This spot is popular,4e33512f227111ae768d89f2,Cue Lounge,40.884163389332585,-73.8564844261784,1107 E Gun Hill Rd,4bf58dd8d48988d116941735,Bar,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_.png,9
New York,Westchester Square,40.8406194964327,-73.84219407604444,0,This spot is popular,4bdd99abf4a9a5938baa308b,Dunkin Donuts,40.84272162490788,-73.8455279331801,2702 E Tremont Ave (St. Raymond Ave.),4bf58dd8d48988d148941735,Donut Shop,https://ss3.4sqi.net/img/categories_v2/food/donuts_.png,9
New York,East Tremont,40.84269615786053,-73.88735617532338,0,This spot is popular,4d7d3b4bf260a093e0d148ba,Pizza Italia,40.845755294917865,-73.88392107699579,842 E 180th St,4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,9
New York,Bay Ridge,40.625801065010656,-74.03062069353813,0,This spot is popular,51d8a6428bbdc567c9a2442b,Nonno's Pizza,40.62164967557811,-74.03185368050534,8816 3rd Ave (Btwn 88th and 89th Street),4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,9
New York,Fordham,40.86099679638654,-73.89642655981623,0,This spot is popular,5314b30a498e3f88ce9cdc51,Dunkin' Donuts,40.86272067702812,-73.90079618792434,4 E Fordham Rd (Jerome Avenue),4bf58dd8d48988d148941735,Donut Shop,https://ss3.4sqi.net/img/categories_v2/food/donuts_.png,9
New York,Belmont,40.85727710073895,-73.88845196134804,0,This spot is popular,58ddb2e4a4367c31f23f23b5,Clinton Hall,40.857304458110725,-73.8858122629058,601 E 189th St,4bf58dd8d48988d14e941735,American Restaurant,https://ss3.4sqi.net/img/categories_v2/food/default_.png,9
New York,Bedford Park,40.870185164975325,-73.8855121841913,0,This spot is popular,4c981f9cf419a093f4716d88,Bedford Park Gourmet Deli,40.86800966320367,-73.8842049508711,379 Bedford Park Blvd (at Decatur Ave.),4bf58dd8d48988d146941735,Deli / Bodega,https://ss3.4sqi.net/img/categories_v2/food/deli_.png,9
New York,Mott Haven,40.80623874935177,-73.91609987487575,0,This spot is popular,4c6eea19fa49a1cd1c63a1e3,Golden Pizza,40.80759560775795,-73.91931837081113,504 E 138th St (at Brook Ave.),4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,9
New York,Bay Ridge,40.625801065010656,-74.03062069353813,0,This spot is popular,519432c7498eae4af99449fd,Inaka,40.625140559775616,-74.03041782134507,"Brooklyn, NY",4bf58dd8d48988d1d2941735,Sushi Restaurant,https://ss3.4sqi.net/img/categories_v2/food/sushi_.png,9
New York,Pelham Parkway,40.85741349808865,-73.85475564017999,0,This spot is popular,4b47f069f964a5208c4426e3,Pasta Pasta,40.85478806485715,-73.85492881053774,2023 Williamsbridge Rd,4bf58dd8d48988d110941735,Italian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/italian_.png,8
New York,Mott Haven,40.80623874935177,-73.91609987487575,0,This spot is popular,4bb0bd50f964a520cf583ce3,Dunkin' Donuts,40.8055654035267,-73.91108676152894,281 Bruckner Blvd,4bf58dd8d48988d148941735,Donut Shop,https://ss3.4sqi.net/img/categories_v2/food/donuts_.png,8
New York,Edgewater Park,40.821986118163494,-73.81388514428619,0,This spot is popular,58b1b3e6076be15eeba26a3f,The Miles Coffee Bar,40.819579,-73.817229,4039 E Tremont Ave,4bf58dd8d48988d1e0931735,Coffee Shop,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_.png,8
New York,Pelham Parkway,40.85741349808865,-73.85475564017999,0,This spot is popular,4b9d6b45f964a52078ab36e3,Mr. Q's Chinese Restaurant,40.85579022389548,-73.8554550059393,2115 Williamsbridge Rd,4bf58dd8d48988d145941735,Chinese Restaurant,https://ss3.4sqi.net/img/categories_v2/food/asian_.png,8
New York,Morris Heights,40.84789792606271,-73.91967159119565,0,This spot is popular,4b9fa254f964a5204d3037e3,CTown Supermarkets,40.84921753311762,-73.91694343560889,1750 University Ave,4bf58dd8d48988d118951735,Grocery Store,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_.png,8
New York,Bay Ridge,40.625801065010656,-74.03062069353813,0,This spot is popular,4bc3abc4dce4eee11cb4719d,Best Western Gregory Hotel,40.62435700608523,-74.02735953514821,8315 4th Ave,4bf58dd8d48988d1fa931735,Hotel,https://ss3.4sqi.net/img/categories_v2/travel/hotel_.png,8
New York,Baychester,40.866858107252696,-73.83579759808117,0,This spot is popular,4b8782bef964a52078c131e3,Dunkin Donuts,40.86348425076352,-73.83426274589857,1780 E Gun Hill Rd,4bf58dd8d48988d148941735,Donut Shop,https://ss3.4sqi.net/img/categories_v2/food/donuts_.png,8
New York,Bedford Park,40.870185164975325,-73.8855121841913,0,This spot is popular,4bd71c916798ef3b563a668d,My Place Family Pizza,40.86926155772971,-73.88947570131111,240 E 198th St (Briggs Ave),4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,8
New York,Pelham Parkway,40.85741349808865,-73.85475564017999,0,This spot is popular,4b48cef8f964a520f55726e3,Venezia Pizzeria,40.85981175200528,-73.85522374820728,1115 Astor Ave (Yates Ave),4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,8
New York,Westchester Square,40.8406194964327,-73.84219407604444,0,This spot is popular,4d687ef46297721e8fcabcb5,Legacy Bar,40.84178312211722,-73.84340328012033,53 Westchester Sq (Ponton Ave),4bf58dd8d48988d116941735,Bar,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_.png,8
New York,North Riverdale,40.90854282950666,-73.90453054908927,0,This spot is popular,4b8d1887f964a520aae732e3,Noni's Coffee Shop,40.90735450795435,-73.90416054486849,5921 Riverdale Ave (West 259th Street),4bf58dd8d48988d1e0931735,Coffee Shop,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_.png,8
New York,Castle Hill,40.819014376988314,-73.84802729582735,0,This spot is popular,4b70a191f964a52054262de3,Rite Aid,40.8198632,-73.8476912,650 Castle Hill Ave,4bf58dd8d48988d10f951735,Pharmacy,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_.png,8
New York,Belmont,40.85727710073895,-73.88845196134804,0,This spot is popular,4b140a90f964a520489c23e3,Bellini's Pizza,40.8570710822463,-73.88535048830875,625 E 189th St,4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,8
New York,Port Morris,40.801663627756206,-73.91322139386135,0,This spot is popular,4bb0bd50f964a520cf583ce3,Dunkin' Donuts,40.8055654035267,-73.91108676152894,281 Bruckner Blvd,4bf58dd8d48988d148941735,Donut Shop,https://ss3.4sqi.net/img/categories_v2/food/donuts_.png,8
New York,North Riverdale,40.90854282950666,-73.90453054908927,0,This spot is popular,4b5f31daf964a52073ac29e3,Dino's Pizzeria,40.90517102933955,-73.90147193175798,5660 Mosholu Ave,4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,8
New York,Woodlawn,40.89827261213805,-73.86731496814176,0,This spot is popular,4cb720e464998cfadbc71aa2,Dunkin' Donuts,40.895991844261026,-73.86360081367066,4201 Webster Ave Mobil (233rd St),4bf58dd8d48988d148941735,Donut Shop,https://ss3.4sqi.net/img/categories_v2/food/donuts_.png,8
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,517355dfe4b010ebcf2585d5,The Local,40.87855275865213,-73.90346176628925,171 W 231st St,4bf58dd8d48988d116941735,Bar,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_.png,8
New York,Melrose,40.819754370594936,-73.90942160757436,0,This spot is popular,5591837d498ee4167d48bb73,Cinco de Mayo,40.82259951904216,-73.91158613747953,837 Washington Ave (Third Ave.),4bf58dd8d48988d1c1941735,Mexican Restaurant,https://ss3.4sqi.net/img/categories_v2/food/mexican_.png,8
New York,Co-op City,40.87429419303012,-73.82993910812398,0,This spot is popular,4c2e2ce63a4d0f47a81de586,Food Universe Marketplace,40.87673987981054,-73.82898048976519,111 Dreiser Loop,4bf58dd8d48988d118951735,Grocery Store,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_.png,7
New York,Clason Point,40.80655112003589,-73.85414416189266,0,This spot is popular,4c3b27a1def90f47946ffd2d,Clason Point park,40.80601244585228,-73.84957637783666,"Bronx, NY",4bf58dd8d48988d163941735,Park,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_.png,7
New York,City Island,40.84724670491813,-73.78648845267413,0,This spot is popular,4b6f7528f964a5205ff12ce3,The Snug,40.84719881133644,-73.78646581041706,302 City Island Ave,4bf58dd8d48988d116941735,Bar,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_.png,7
New York,Parkchester,40.837937822267286,-73.85600310535783,0,This spot is popular,4c9eb295ca44236a2aac2d99,Jerry's Pizza,40.83587881991851,-73.8556310850081,2094 Starling Ave,4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,7
New York,Morrisania,40.82359198585534,-73.90150648943059,0,This spot is popular,4e849ef577c8d65b90709b8b,Giovani's Big Pizza,40.81970573131934,-73.90166616609164,839A Prospect Ave (Westchester Ave),4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,7
New York,Pelham Bay,40.85064140940335,-73.8320737824047,0,This spot is popular,4c9e1ef2542b224b70a3f09f,Lucca Italian Restaurant,40.8476450600838,-73.83161547209276,3019 Westchester Ave (Hobart Ave),4bf58dd8d48988d110941735,Italian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/italian_.png,7
New York,Morrisania,40.82359198585534,-73.90150648943059,0,This spot is popular,4bc3300674a9a5931826d4f6,Amor Bakery,40.822081,-73.900749,163rd street (Prospect avenue),4bf58dd8d48988d16a941735,Bakery,https://ss3.4sqi.net/img/categories_v2/food/bakery_.png,7
New York,Van Nest,40.84360847124718,-73.8662991807561,0,This spot is popular,4e4cf8eebd413c4cc66da7f7,Primavera Pizzeria & Restaurant,40.84576058179042,-73.86384770279791,761 Morris Park Ave,4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,7
New York,Fordham,40.86099679638654,-73.89642655981623,0,This spot is popular,4bfd74ce55539c74a1abbcf3,Duane Reade,40.8621013,-73.8999962,58 E Fordham Rd (at Morris Ave.),4bf58dd8d48988d10f951735,Pharmacy,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_.png,7
New York,Belmont,40.85727710073895,-73.88845196134804,0,This spot is popular,5355d8b3498ec8ac10c2e180,Rams Deli Plus,40.85872803991178,-73.88578019511368,574 E Fordham Rd (Hoffman St),4bf58dd8d48988d146941735,Deli / Bodega,https://ss3.4sqi.net/img/categories_v2/food/deli_.png,7
New York,Belmont,40.85727710073895,-73.88845196134804,0,This spot is popular,4c79d294278eb713f6a05580,Cafe al Mercato,40.85417649340613,-73.88808455700543,2344 Arthur Ave,4bf58dd8d48988d110941735,Italian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/italian_.png,7
New York,Morris Park,40.847549063536334,-73.85040178030421,0,This spot is popular,4c348cea213c2d7ff79e385d,Morris Park Bake Shop,40.84831126620576,-73.85589794483205,1007 Morris Park Ave,4bf58dd8d48988d16a941735,Bakery,https://ss3.4sqi.net/img/categories_v2/food/bakery_.png,6
New York,Morris Park,40.847549063536334,-73.85040178030421,0,This spot is popular,4c2e5b02452620a16db21b0f,Luciano's Pizza,40.84826855223357,-73.85599987451863,1005 Morris Park Ave (Paulding Ave),4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,6
New York,Van Nest,40.84360847124718,-73.8662991807561,0,This spot is popular,4bafc2f1f964a520a31e3ce3,Anthony's Pizza,40.84526932730098,-73.86609972700784,686 Morris Park Ave (White Plains Road),4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,6
New York,City Island,40.84724670491813,-73.78648845267413,0,This spot is popular,4c27a574c11dc9b634f32a24,Filomena's Pizza & Pasta,40.846745636130926,-73.78618942327299,286 City Island Ave,4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,6
New York,Riverdale,40.890834493891305,-73.9125854610857,0,This spot is popular,4e5d1a53b0fbc0acda3c5b8a,Bell Tower Park,40.88917798960079,-73.90833081276627,239th St Henry Hudson Pkwy,4bf58dd8d48988d163941735,Park,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_.png,6
New York,Belmont,40.85727710073895,-73.88845196134804,0,This spot is popular,4ca7331444a8224b41800a40,Dunkin Donuts,40.85400227259265,-73.89102289613224,4521 3rd Ave (183rd St),4bf58dd8d48988d148941735,Donut Shop,https://ss3.4sqi.net/img/categories_v2/food/donuts_.png,6
New York,Norwood,40.87722415599446,-73.8793907395681,0,This spot is popular,4c816d75e602b1f78acb927a,V.I.P.'S Cafe,40.88156582814303,-73.87929923711168,131 E Gun Hill Rd,4bf58dd8d48988d1c4941735,Restaurant,https://ss3.4sqi.net/img/categories_v2/food/default_.png,6
New York,Norwood,40.87722415599446,-73.8793907395681,0,This spot is popular,4b6cabdaf964a520fe4a2ce3,CVS/Pharmacy,40.87449900511392,-73.87951536062447,3125 Bainbridge Ave (E 206th St.),4bf58dd8d48988d10f951735,Pharmacy,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_.png,6
New York,Belmont,40.85727710073895,-73.88845196134804,0,This spot is popular,4cb0d382ef1b370419643e00,David Greco's Arthur Avenue Trattoria,40.854031511759736,-73.88887832314941,"Bronx, NY 10458",4bf58dd8d48988d110941735,Italian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/italian_.png,6
New York,Parkchester,40.837937822267286,-73.85600310535783,0,This spot is popular,4b89b62df964a520ff4c32e3,Sabor Latino Seafood Restaurant,40.83636550185743,-73.85303360278897,2161 Starling Ave (at Purdy St),4bf58dd8d48988d145941735,Chinese Restaurant,https://ss3.4sqi.net/img/categories_v2/food/asian_.png,6
New York,Woodlawn,40.89827261213805,-73.86731496814176,0,This spot is popular,4b79d41ef964a520b9142fe3,Behan's Pub,40.89858450390552,-73.86750725480708,4299 Katonah Ave (at E 237th St),4bf58dd8d48988d116941735,Bar,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_.png,6
New York,Westchester Square,40.8406194964327,-73.84219407604444,0,This spot is popular,4bc64e0db387d13abcafc1e8,Walgreens,40.8415179,-73.842996,55 Westchester Sq,4bf58dd8d48988d10f951735,Pharmacy,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_.png,6
New York,Unionport,40.82977429787161,-73.85053524451935,0,This spot is popular,57538a1338fad91fb170f6e2,Havana Cafe,40.833189,-73.851313,"New York, NY 10462",4bf58dd8d48988d16d941735,Café,https://ss3.4sqi.net/img/categories_v2/food/cafe_.png,6
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,502bd9a6e4b0bea49203e0aa,Little Caesars Pizza,40.88000167064909,-73.90413957385358,5625 Broadway,4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,6
New York,Norwood,40.87722415599446,-73.8793907395681,0,This spot is popular,4c5f0c052815c9286d34b967,M & R Pizza,40.88057929014473,-73.8832210222942,7 E 208th St (Jerome Ave),4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,6
New York,Edgewater Park,40.821986118163494,-73.81388514428619,0,This spot is popular,4c1d717b8b3aa59363a99a5f,Spoto's Italian Restaurant,40.82039946759965,-73.8177024901674,4005 E Tremont Ave (Sampson Ave),4bf58dd8d48988d110941735,Italian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/italian_.png,6
New York,Woodlawn,40.89827261213805,-73.86731496814176,0,This spot is popular,4b57443af964a5203e2e28e3,Sean's Quality Deli,40.89759465832248,-73.8671505768548,4273 Katonah Ave (at E 235th St),4bf58dd8d48988d146941735,Deli / Bodega,https://ss3.4sqi.net/img/categories_v2/food/deli_.png,6
New York,Edgewater Park,40.821986118163494,-73.81388514428619,0,This spot is popular,4b491198f964a5208f6426e3,Rino's Italian Restaurant,40.82123091031154,-73.81874315720901,3938 E Tremont Ave (btwn Dewey & Sampson Ave.),4bf58dd8d48988d110941735,Italian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/italian_.png,6
New York,Bedford Park,40.870185164975325,-73.8855121841913,0,This spot is popular,4e2e08021838f1c552b6b8eb,Choi Yuan - Chinese Restaurant,40.873077802879685,-73.88908621196552,4 Bedford Park Blvd E,4bf58dd8d48988d145941735,Chinese Restaurant,https://ss3.4sqi.net/img/categories_v2/food/asian_.png,6
New York,Bedford Park,40.870185164975325,-73.8855121841913,0,This spot is popular,4e4d0389bd413c4cc66dfd84,Las Maravillas De Mexico,40.87313535316203,-73.88901886539281,299 Bedford Park Blvd W,4bf58dd8d48988d1c1941735,Mexican Restaurant,https://ss3.4sqi.net/img/categories_v2/food/mexican_.png,6
New York,Eastchester,40.887555677350775,-73.82780644716412,0,This spot is popular,4e97d1ba4fc674719a2464ff,Dyre Deli Grocery,40.88823525219036,-73.8312823268945,3805 Dyre Ave (Light St),4bf58dd8d48988d146941735,Deli / Bodega,https://ss3.4sqi.net/img/categories_v2/food/deli_.png,6
New York,Concourse,40.83428380733851,-73.91558941773444,0,This spot is popular,4bfd8d06f61dc9b669309fde,Tiny's Pizza & Pasta,40.8309295822695,-73.91662582679406,1113 Grant Ave,4bf58dd8d48988d110941735,Italian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/italian_.png,6
New York,East Tremont,40.84269615786053,-73.88735617532338,0,This spot is popular,53e7c937498e569365e0288e,Dunkin Donuts,40.84425732001211,-73.88802256052271,770 E Tremont Ave (Prospect Avenue),4bf58dd8d48988d148941735,Donut Shop,https://ss3.4sqi.net/img/categories_v2/food/donuts_.png,6
New York,Bay Ridge,40.625801065010656,-74.03062069353813,0,This spot is popular,5553702c498ecb85f99d8f37,XIN,40.62508203621133,-74.0304936920825,8320 3rd Ave,4bf58dd8d48988d145941735,Chinese Restaurant,https://ss3.4sqi.net/img/categories_v2/food/asian_.png,6
New York,Bedford Park,40.870185164975325,-73.8855121841913,0,This spot is popular,4bab9998f964a520c8b73ae3,OK Mr. Pancho,40.86712,-73.88353101,2871 Webster Ave,4bf58dd8d48988d1c1941735,Mexican Restaurant,https://ss3.4sqi.net/img/categories_v2/food/mexican_.png,6
New York,Schuylerville,40.82657951686922,-73.82620275994073,0,This spot is popular,4e7bca12183811c1da2694f2,Taqueria Lupita,40.829202506332805,-73.8268924774988,3550 E Tremont Ave (Off Lafayette Ave),4bf58dd8d48988d1c1941735,Mexican Restaurant,https://ss3.4sqi.net/img/categories_v2/food/mexican_.png,5
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4af060a7f964a52086db21e3,Cold Cut City,40.8791735908651,-73.90575340287347,228 W 231st St,4bf58dd8d48988d1c5941735,Sandwich Place,https://ss3.4sqi.net/img/categories_v2/food/deli_.png,5
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4bdc88c92a3a0f47144ab3b6,Carvel Ice Cream,40.883657145742866,-73.90165452034793,5759 Broadway,4bf58dd8d48988d1c9941735,Ice Cream Shop,https://ss3.4sqi.net/img/categories_v2/food/icecream_.png,5
New York,High  Bridge,40.836623010706056,-73.9261020935813,0,This spot is popular,55f6ce59498e2feb32cb7da3,CVS/Pharmacy,40.83530662693773,-73.92072176482903,150 E 167 St,4bf58dd8d48988d10f951735,Pharmacy,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_.png,5
New York,Co-op City,40.87429419303012,-73.82993910812398,0,This spot is popular,4c72e57c8efc37046b30147d,Bartow Pizza,40.87002859702255,-73.82892288179492,2051 Bartow Ave,4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,5
New York,Throgs Neck,40.81510925804005,-73.81635002158441,0,This spot is popular,4bc602cdf360ef3b79fada2d,S & W Deli,40.81948470960523,-73.81758001179004,4030 E Tremont Ave (Miles Ave),4bf58dd8d48988d146941735,Deli / Bodega,https://ss3.4sqi.net/img/categories_v2/food/deli_.png,5
New York,High  Bridge,40.836623010706056,-73.9261020935813,0,This spot is popular,4d3244caeefa8cfa58ee34b3,Rite Aid,40.835491,-73.928256,1091 Ogden Ave,4bf58dd8d48988d10f951735,Pharmacy,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_.png,5
New York,Westchester Square,40.8406194964327,-73.84219407604444,0,This spot is popular,4b8c6d1bf964a5203dd032e3,Ljubo's Pizza,40.84024251376612,-73.84335520763584,15 Westchester Sq (Benson Street),4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,5
New York,West Farms,40.83947505672653,-73.87774474910545,0,This spot is popular,4e4e3e6cbd4101d0d7a5ca87,Alitalia Pizzeria Restaurant,40.840023326199095,-73.87585497185644,1138 E Tremont Ave,4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,5
New York,Schuylerville,40.82657951686922,-73.82620275994073,0,This spot is popular,4e4dd9afbd4101d0d79cbd5c,Cestra's Pizza,40.828585315724325,-73.82422530166828,3617 E Tremont Ave,4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,5
New York,Bedford Park,40.870185164975325,-73.8855121841913,0,This spot is popular,4e4d0387bd413c4cc66dfd72,Hung Hing Chinese Restaurant,40.871181206606806,-73.88675855253665,239 Bedford Park Blvd,4bf58dd8d48988d145941735,Chinese Restaurant,https://ss3.4sqi.net/img/categories_v2/food/asian_.png,5
New York,Edgewater Park,40.821986118163494,-73.81388514428619,0,This spot is popular,4bc602cdf360ef3b79fada2d,S & W Deli,40.81948470960523,-73.81758001179004,4030 E Tremont Ave (Miles Ave),4bf58dd8d48988d146941735,Deli / Bodega,https://ss3.4sqi.net/img/categories_v2/food/deli_.png,5
New York,Concourse,40.83428380733851,-73.91558941773444,0,This spot is popular,55f6ce59498e2feb32cb7da3,CVS/Pharmacy,40.83530662693773,-73.92072176482903,150 E 167 St,4bf58dd8d48988d10f951735,Pharmacy,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_.png,5
New York,Belmont,40.85727710073895,-73.88845196134804,0,This spot is popular,4d03ef588620224bff0ba640,Catania's Pizzeria & Cafe Inc.,40.85363375882053,-73.88933672847328,2305 Arthur Ave,4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,5
New York,Pelham Parkway,40.85741349808865,-73.85475564017999,0,This spot is popular,5792658f498e58862a1ffe18,Dunkin' Donuts,40.85638,-73.85609,2141 Williamsbridge Rd (Pelham Parkway South),4bf58dd8d48988d148941735,Donut Shop,https://ss3.4sqi.net/img/categories_v2/food/donuts_.png,5
New York,Melrose,40.819754370594936,-73.90942160757436,0,This spot is popular,4c1bf416b9f876b009207b46,Rite Aid,40.8157086,-73.909019,642 Westchester Ave,4bf58dd8d48988d10f951735,Pharmacy,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_.png,5
New York,Belmont,40.85727710073895,-73.88845196134804,0,This spot is popular,4b4f66c7f964a520f50427e3,SUBWAY,40.86065708075232,-73.88945320961489,460 E Fordham Rd (3rd Ave.),4bf58dd8d48988d1c5941735,Sandwich Place,https://ss3.4sqi.net/img/categories_v2/food/deli_.png,5
New York,Longwood,40.81509904545822,-73.8957882009446,0,This spot is popular,50426887e4b00fd08f1b8266,C-Town Supermarkets,40.8168127,-73.8958085,809 Southern Blvd,4bf58dd8d48988d118951735,Grocery Store,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_.png,5
